fecha,idema,p_max,hr,nw_55,tm_min,ta_max,ts_min,nt_30,w_racha,np_100,nw_91,np_001,ta_min,w_rec,e,np_300,p_mes,w_med,nt_00,ti_max,tm_mes,tm_max,np_010,n_cub,n_des,n_nub,evap,n_fog,n_tor,n_gra,n_llu,n_nie,nv_0050,nv_1000,nv_0100,q_max,q_mar,q_med,q_min,inso,p_sol,ts_20,ts_10,ts_50,glo,latitud,provincia,altitud,nombre,indsinop,longitud
1997-11,1078I,30.2(05),,8.0,7.3,20.4(16),12.9,0.0,22/22.2(08),5.0,0.0,22.0,1.6(23),195.0,,1.0,148.0,8.0,0.0,9.6,11.2,15.1,17.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-12,1078I,41.5(01),,8.0,5.1,17.9(11),11.3,0.0,22/21.9(25),3.0,0.0,18.0,-2.5(16),159.0,,1.0,131.4,7.0,6.0,3.4,8.5,11.9,16.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-1,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-2,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-3,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-4,1078I,11.2(27),,1.0,5.5,23.4(25),14.7,0.0,13/16.4(08),2.0,0.0,8.0,-0.9(23),137.0,,0.0,31.8,6.0,1.0,8.6,11.7,17.9,4.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-5,1078I,25.5(31),,6.0,10.4,30.4(29),16.1,1.0,26/19.7(06),3.0,0.0,21.0,3.2(08),157.0,,0.0,100.1,7.0,0.0,9.3,15.9,21.3,14.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-6,1078I,19.5(04),,4.0,12.0,29.9(09),16.9,0.0,22/22.8(06),2.0,0.0,15.0,6.5(28),172.0,,0.0,68.3,8.0,0.0,16.3,16.6,21.2,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-7,1078I,,,0.0,13.9,27.0(08),18.2,0.0,09/11.9(07),,0.0,,9.9(01),119.0,,,,6.0,0.0,14.5,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-8,1078I,28.3(24),,2.0,16.1,32.6(24),20.3,6.0,22/19.4(10),4.0,0.0,12.0,10.8(29),110.0,,0.0,90.6,5.0,0.0,18.9,21.2,26.2,7.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1997-9,1078I,14.5(01),,0.0,13.4,29.7(10),16.9,0.0,35/11.7(01),3.0,0.0,15.0,8.7(15),82.0,,0.0,45.5,3.0,0.0,16.1,18.8,24.2,6.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-10,1078I,60.1(08),,0.0,9.1,24.2(16),12.0,0.0,35/14.4(07),8.0,0.0,23.0,4.5(31),109.0,,2.0,226.1,5.0,0.0,12.1,13.3,17.4,17.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-11,1078I,,,2.0,4.8,22.1(09),13.1,0.0,28/16.7(13),,0.0,,-5.5(22),121.0,,,,5.0,4.0,7.9,8.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-12,1078I,15.7(20),,4.0,3.1,17.8(13),10.1,0.0,21/22.8(27),2.0,0.0,18.0,-2.1(22),111.0,,0.0,76.7,5.0,6.0,5.0,7.3,11.5,14.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-1,1078I,33.5(19),,10.0,4.8,18.9(03),11.3,0.0,23/25.0(02),1.0,0.0,18.0,-4.0(23),215.0,,1.0,68.2,10.0,5.0,4.6,8.8,12.8,9.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-2,1078I,13.7(22),,2.0,5.0,23.6(15),11.6,0.0,29/19.2(22),2.0,0.0,10.0,-1.4(06),121.0,,0.0,51.9,6.0,2.0,8.4,10.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-3,1078I,12.6(11),,7.0,6.5,26.5(27),14.8,0.0,34/24.7(11),2.0,0.0,12.0,0.4(21),171.0,,0.0,63.3,7.0,0.0,8.5,11.3,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-4,1078I,56.0(16),,10.0,5.5,24.2(25),14.4,0.0,23/29.2(16),9.0,3.0,25.0,-0.6(13),229.0,,3.0,262.5,10.0,3.0,6.4,10.2,14.8,21.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-5,1078I,27.7(03),,1.0,9.8,26.9(09),17.4,0.0,36/15.8(04),4.0,0.0,13.0,5.5(07),167.0,,0.0,86.7,8.0,0.0,9.8,14.7,19.5,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-6,1078I,12.2(04),,2.0,11.8,35.4(20),15.9,4.0,29/18.1(01),2.0,0.0,12.0,7.6(17),137.0,,0.0,47.5,6.0,0.0,14.8,17.1,22.3,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-7,1078I,8.6(01),,1.0,13.6,33.8(20),17.6,3.0,19/16.4(02),0.0,0.0,12.0,9.4(15),129.0,,0.0,27.2,6.0,0.0,17.1,18.6,23.5,7.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-8,1078I,9.4(15),,0.0,14.2,37.4(09),19.2,5.0,30/13.3(15),0.0,0.0,13.0,6.8(29),106.0,,0.0,20.9,5.0,0.0,19.0,20.0,25.6,4.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1998-9,1078I,20.4(12),,3.0,12.9,32.7(06),18.4,2.0,23/25.8(26),6.0,1.0,20.0,9.7(30),134.0,,0.0,116.6,6.0,0.0,15.2,18.1,23.3,12.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-10,1078I,24.9(21),,6.0,9.9,26.2(28),15.5,0.0,24/23.6(22),1.0,0.0,21.0,3.6(06),164.0,,0.0,73.1,7.0,0.0,15.3,14.8,19.7,11.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-11,1078I,22.5(20),,3.0,4.6,22.7(01),17.4,0.0,30/22.2(02),8.0,0.0,21.0,-0.8(21),145.0,,0.0,163.4,6.0,2.0,0.9,7.8,11.1,18.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-12,1078I,,,12.0,3.3,18.9(26),12.1,0.0,30/34.4(27),,4.0,,-1.5(21),164.0,,,,6.0,5.0,5.3,7.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-1,1078I,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-2,1078I,30.6(09),,2.0,3.5,17.2(26),8.9,0.0,01/15.6(09),5.0,0.0,23.0,-2.1(13),142.0,,1.0,139.9,7.0,5.0,3.9,6.4,9.2,16.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-3,1078I,22.5(05),,4.0,5.5,23.6(31),12.8,0.0,24/21.9(08),4.0,0.0,16.0,-1.3(01),161.0,,0.0,99.0,7.0,2.0,5.7,9.7,13.9,11.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-4,1078I,,,6.0,6.7,25.2(05),11.7,0.0,24/20.0(23),,0.0,,-0.2(16),173.0,,,,8.0,1.0,10.2,11.6,16.6,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-5,1078I,,,1.0,10.2,30.4(26),14.3,1.0,19/26.7(31),,1.0,,7.3(22),79.0,,,,3.0,0.0,14.2,16.0,21.6,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-6,1078I,17.2(01),,2.0,11.2,32.3(24),15.5,2.0,25/27.8(01),1.0,1.0,9.0,5.8(09),135.0,,0.0,21.1,6.0,0.0,14.2,16.2,21.1,3.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-7,1078I,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-8,1078I,5.2(09),,4.0,14.7,31.1(23),18.7,3.0,23/19.2(09),0.0,0.0,9.0,10.1(21),132.0,,0.0,13.3,6.0,0.0,18.1,20.3,25.8,4.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
1999-9,1078I,28.1(05),,10.0,13.6,32.9(10),19.0,4.0,20/20.6(29),2.0,0.0,17.0,8.5(20),179.0,,0.0,65.7,7.0,0.0,15.5,19.2,24.9,11.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-10,1078I,24.8(30),,5.0,8.9,24.4(03),13.4,0.0,21/23.6(30),3.0,0.0,17.0,4.6(08),120.0,,0.0,75.3,5.0,0.0,10.8,13.4,18.0,9.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-11,1078I,50.2(05),,12.0,5.7,19.8(29),14.1,0.0,22/27.5(05),10.0,2.0,22.0,-0.4(15),208.0,,1.0,232.4,8.0,2.0,7.0,9.7,13.7,19.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-12,1078I,28.6(12),,20.0,7.6,22.1(07),13.2,0.0,17/29.2(07),4.0,1.0,24.0,-1.5(31),303.0,,0.0,151.0,13.0,1.0,9.6,10.9,14.1,16.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-1,1078I,27.1(09),,2.0,1.3,20.0(31),5.7,0.0,24/16.4(05),1.0,0.0,6.0,-4.9(26),89.0,,0.0,40.3,4.0,8.0,4.5,5.4,9.4,5.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-2,1078I,9.1(23),,3.0,4.8,21.7(26),9.4,0.0,30/20.3(16),0.0,0.0,16.0,-1.2(04),132.0,,0.0,49.4,6.0,3.0,7.9,9.5,14.1,10.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-3,1078I,,,1.0,3.5,21.9(08),10.8,0.0,30/15.6(26),,0.0,,0.0(03),128.0,,,,6.0,1.0,6.3,8.7,13.9,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-4,1078I,34.2(10),,11.0,6.3,22.9(21),12.8,0.0,24/21.9(03),5.0,0.0,24.0,0.0(07),222.0,,1.0,142.4,11.0,1.0,6.9,10.9,15.5,20.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-5,1078I,16.9(07),,2.0,10.3,28.2(14),14.4,0.0,30/16.4(26),1.0,0.0,20.0,6.1(20),94.0,,0.0,57.7,4.0,0.0,14.8,15.6,20.9,12.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-6,1078I,15.6(09),,2.0,12.1,33.8(16),17.3,6.0,21/18.6(01),1.0,0.0,8.0,7.6(07),123.0,,0.0,27.4,6.0,0.0,13.0,17.9,23.6,5.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-7,1078I,18.5(24),,0.0,13.0,35.0(21),15.3,3.0,28/13.1(07),3.0,0.0,13.0,10.5(17),127.0,,0.0,69.1,6.0,0.0,16.9,18.4,23.8,10.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-8,1078I,14.0(11),,0.0,14.0,35.5(10),17.1,4.0,14/10.6(23),1.0,0.0,11.0,9.7(22),104.0,,0.0,29.5,5.0,0.0,17.1,19.2,24.5,5.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2000-9,1078I,25.0(30),,1.0,12.8,34.3(14),18.3,4.0,28/18.1(30),2.0,0.0,10.0,8.0(21),101.0,,0.0,51.8,5.0,0.0,16.9,18.6,24.3,5.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-10,1078I,18.2(19),,8.0,11.1,29.3(02),19.3,0.0,22/26.1(07),3.0,1.0,10.0,5.0(25),174.0,,0.0,52.4,7.0,0.0,17.2,16.7,22.3,5.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-11,1078I,75.9(13),,4.0,4.1,20.7(03),8.3,0.0,35/18.9(14),7.0,0.0,24.0,0.1(18),114.0,,1.0,228.0,5.0,0.0,6.4,7.4,10.7,14.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-12,1078I,25.7(29),,0.0,-0.1,15.3(03),8.1,0.0,16/14.2(10),1.0,0.0,9.0,-8.0(25),67.0,,0.0,49.8,3.0,18.0,2.1,4.3,8.5,7.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-1,1078I,68.8(04),,15.0,5.1,19.4(05),11.7,0.0,21/30.8(23),7.0,3.0,26.0,0.2(16),270.0,,3.0,297.5,12.0,0.0,7.2,8.5,11.7,21.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-2,1078I,17.9(27),,7.0,4.1,20.7(12),12.0,0.0,23/26.9(05),3.0,1.0,19.0,-1.5(26),167.0,,0.0,86.8,8.0,3.0,5.5,7.8,11.5,14.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-3,1078I,23.3(04),,15.0,8.0,25.7(23),16.8,0.0,25/24.2(24),6.0,0.0,26.0,-1.7(01),235.0,,0.0,155.3,10.0,1.0,8.7,12.5,16.9,21.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-4,1078I,18.2(22),,5.0,5.3,24.2(01),10.0,0.0,29/26.7(07),5.0,1.0,20.0,-0.3(15),184.0,,0.0,95.1,9.0,1.0,7.4,9.9,14.4,11.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-5,1078I,11.8(04),,2.0,8.4,33.1(28),14.6,2.0,22/16.7(15),1.0,0.0,12.0,0.7(01),129.0,,0.0,29.1,6.0,0.0,8.7,13.8,19.1,5.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-6,1078I,43.4(09),,0.0,10.7,32.4(21),16.3,2.0,29/12.5(16),2.0,0.0,7.0,6.2(11),101.0,,1.0,62.0,5.0,0.0,15.0,16.5,22.3,4.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-7,1078I,49.4(14),,1.0,12.9,30.6(31),18.9,2.0,30/15.8(19),2.0,0.0,14.0,9.1(19),98.0,,1.0,95.4,5.0,0.0,14.9,17.9,22.9,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-8,1078I,11.4(14),,1.0,14.5,34.9(25),18.6,7.0,22/16.4(26),1.0,0.0,13.0,9.9(11),107.0,,0.0,27.1,5.0,0.0,17.6,20.4,26.2,6.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2001-9,1078I,14.8(21),,0.0,9.8,27.3(27),13.6,0.0,24/13.6(30),1.0,0.0,15.0,4.8(19),97.0,,0.0,41.1,5.0,0.0,15.3,15.5,21.1,6.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-10,1078I,27.0(09),,8.0,10.3,24.2(29),16.2,0.0,22/23.9(22),3.0,0.0,22.0,2.8(18),166.0,,0.0,105.9,8.0,0.0,12.7,14.9,19.4,12.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-11,1078I,27.5(30),,9.0,8.1,21.1(02),12.6,0.0,23/23.3(20),3.0,0.0,19.0,5.0(19),206.0,,0.0,106.8,9.0,0.0,9.7,11.4,14.8,13.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-12,1078I,49.4(01),,11.0,7.1,19.7(18),13.1,0.0,15/26.1(27),9.0,2.0,22.0,2.5(13),188.0,,1.0,251.3,8.0,0.0,7.3,10.0,12.8,16.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-1,1078I,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-2,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-3,1078I,9.8(02),,8.0,5.5,23.5(20),13.0,0.0,22/19.7(17),0.0,0.0,17.0,-1.2(02),172.0,,0.0,38.0,8.0,3.0,7.7,10.5,15.5,9.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-4,1078I,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-5,1078I,27.8(02),,4.0,7.4,29.7(31),14.3,0.0,26/18.9(13),5.0,0.0,19.0,3.0(03),145.0,,0.0,136.2,6.0,0.0,11.0,12.8,18.1,14.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-6,1078I,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-7,1078I,,,0.0,11.9,30.4(19),16.7,1.0,31/13.3(03),,0.0,,7.5(14),115.0,,,,5.0,0.0,18.2,17.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-8,1078I,49.9(27),,0.0,13.3,30.2(14),17.1,1.0,28/11.7(27),3.0,0.0,14.0,8.3(01),99.0,,1.0,100.3,5.0,0.0,17.0,17.4,21.6,9.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2002-9,1078I,16.1(17),,0.0,10.5,27.8(20),16.4,0.0,07/12.8(17),2.0,0.0,13.0,2.5(26),75.0,,0.0,49.7,3.0,0.0,15.2,16.5,22.4,7.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-10,1078I,18.0(28),,5.0,8.5,25.3(11),14.9,0.0,24/23.3(31),3.0,0.0,29.0,-1.1(25),112.0,,0.0,130.9,6.0,2.0,8.4,12.5,16.4,22.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-11,1078I,20.6(26),,5.0,6.3,21.6(07),12.4,0.0,30/21.1(27),6.0,0.0,18.0,0.2(18),111.0,,0.0,106.4,5.0,0.0,8.3,10.8,15.2,12.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-12,1078I,26.7(29),,4.0,4.2,14.6(07),8.1,0.0,24/25.0(27),6.0,0.0,20.0,-0.1(16),138.0,,0.0,152.7,6.0,1.0,6.2,7.4,10.6,16.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-1,1078I,,,,3.0,18.1(02),9.4,0.0,19/29.7(20),,,,-4.2(14),,,,,,7.0,1.8,6.4,9.8,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-2,1078I,18.7(04),,,2.7,15.9(23),9.9,0.0,,4.0,,18.0,-4.0(18),,,0.0,90.4,,8.0,2.1,6.3,9.7,11.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-3,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-4,1078I,15.6(19),,,6.9,25.8(28),14.2,0.0,,1.0,,15.0,0.0(08),,,0.0,53.8,,1.0,8.1,12.1,17.3,10.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-5,1078I,24.5(06),,,7.9,30.1(29),14.2,1.0,,4.0,,12.0,3.9(03),,,0.0,84.5,,0.0,9.9,13.8,19.7,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-6,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-7,1078I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-8,1078I,12.5(19),,2.0,16.7,40.1(04),22.2,11.0,23/20.0(29),1.0,0.0,11.0,12.3(01),97.0,,0.0,23.2,5.0,0.0,19.7,22.8,28.9,6.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2003-9,1078I,12.9(08),,2.0,12.9,32.3(18),17.8,6.0,29/16.4(09),1.0,0.0,15.0,8.7(25),108.0,,0.0,22.6,5.0,0.0,17.3,18.4,23.9,4.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-10,1078I,15.5(15),,10.0,10.7,31.9(04),16.6,1.0,22/22.5(20),2.0,0.0,16.0,4.1(31),184.0,,0.0,49.6,8.0,0.0,10.9,15.3,19.9,8.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-11,1078I,,,2.0,5.3,17.7(03),10.7,0.0,29/17.5(10),,0.0,,-1.1(25),98.0,,,,4.0,2.0,8.1,8.5,11.7,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-12,1078I,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-1,1078I,18.4(01),,10.0,4.6,16.4(12),13.7,0.0,30/24.7(17),5.0,0.0,22.0,-1.4(29),161.0,,0.0,134.1,7.0,2.0,6.5,7.9,11.2,18.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-2,1078I,20.8(29),,1.0,1.9,22.1(05),9.2,0.0,27/18.6(27),5.0,0.0,11.0,-1.8(12),73.0,,0.0,97.0,4.0,13.0,1.4,6.3,10.7,10.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-3,1078I,21.2(30),,3.0,2.2,21.9(16),8.9,0.0,26/20.6(22),4.0,0.0,20.0,-3.5(03),89.0,,0.0,98.5,4.0,7.0,4.0,6.9,11.6,11.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-4,1078I,17.4(21),,4.0,5.0,21.3(26),12.7,0.0,29/21.1(18),3.0,0.0,19.0,0.0(10),161.0,,0.0,73.4,8.0,1.0,7.7,9.5,14.1,12.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
2004-5,1078I,9.3(06),,3.0,7.9,29.9(18),13.7,0.0,29/24.2(05),0.0,0.0,15.0,3.2(01),134.0,,0.0,46.2,6.0,0.0,10.0,13.0,18.1,10.0,,,,,,,,,,,,,,,,,,,,,,,43.20333333333333,BIZKAIA,208,GÜEÑES,8035.0,-3.104722222222222
