iter	RMSE
1512	0.1076497374
1513	0.1075692414
1514	0.107529046
1515	0.1074890864
1516	0.1074709899
1517	0.1074399329
1518	0.1073981443
1519	0.1073376905
1520	0.1073062724
1521	0.107261638
1522	0.1072446351
1523	0.1071976824
1524	0.1071432699
1525	0.1071160523
1526	0.1070561534
1527	0.107002639
1528	0.1069530766
1529	0.1069267563
1530	0.1068936882
1531	0.1068600693
1532	0.1068239329
1533	0.106781444
1534	0.1067571048
1535	0.1067155108
1536	0.1066664944
1537	0.1066330413
1538	0.1066013432
1539	0.1065678125
1540	0.1065362196
1541	0.1065056794
1542	0.1064974843
1543	0.1064739852
1544	0.1064482781
1545	0.1064172775
1546	0.1063497043
1547	0.1063138555
1548	0.1062725186
1549	0.1062417915
1550	0.1062173926
1551	0.106199391
1552	0.1061665673
1553	0.1061437288
1554	0.106108831
1555	0.1060517406
1556	0.1060118024
1557	0.1059625158
1558	0.1059171008
1559	0.1058532732
1560	0.1058257579
1561	0.1057791487
1562	0.1057459469
1563	0.1057330615
1564	0.1057014163
1565	0.1056888433
1566	0.1056391994
1567	0.105594203
1568	0.1055608822
1569	0.1055121423
1570	0.1054859805
1571	0.10543582
1572	0.105385828
1573	0.1053347445
1574	0.1053013102
1575	0.105264324
1576	0.1051885494
1577	0.1051558142
1578	0.1051107855
1579	0.1050629341
1580	0.1050406007
1581	0.1049852408
1582	0.104972691
1583	0.1049382525
1584	0.1048726285
1585	0.1048569121
1586	0.1048072862
1587	0.1047502834
1588	0.1047291253
1589	0.1046871521
1590	0.10465372
1591	0.1046215989
1592	0.1046014234
1593	0.1045880381
1594	0.1045428213
1595	0.1045123305
1596	0.1044833529
1597	0.1044217522
1598	0.1044065216
1599	0.1043805287
1600	0.1043510293
1601	0.1043143322
1602	0.1042879349
1603	0.1041914407
1604	0.1041213873
1605	0.1040972086
1606	0.1040334013
1607	0.1039924591
1608	0.1039735092
1609	0.1039463077
1610	0.1039056751
1611	0.1038645387
1612	0.1038414935
1613	0.1037937552
1614	0.103755425
1615	0.1037199192
1616	0.1037041562
1617	0.1036872664
1618	0.1036667437
1619	0.1036128324
1620	0.1035767017
1621	0.1035545956
1622	0.1035235881
1623	0.1035066577
1624	0.103450119
1625	0.1033652509
1626	0.1033490556
1627	0.1033234303
1628	0.1033049061
1629	0.1032307753
1630	0.1031939686
1631	0.1031738586
1632	0.1031251511
1633	0.1030811127
1634	0.1030271071
1635	0.1029775498
1636	0.1029173285
1637	0.1028523067
1638	0.1028381611
1639	0.1028352437
1640	0.102815545
1641	0.1027789323
1642	0.1027486644
1643	0.1027115977
1644	0.1026741219
1645	0.1026625038
1646	0.1026101979
1647	0.1025091326
1648	0.1024870198
1649	0.1024582001
1650	0.1024308533
1651	0.1023807751
1652	0.1023245586
1653	0.1022855444
1654	0.1022505312
1655	0.1022037933
1656	0.102177006
1657	0.102138604
1658	0.1020913288
1659	0.1020350705
1660	0.101994886
1661	0.1019429596
1662	0.1019227132
1663	0.1018953682
1664	0.1018680741
1665	0.1018434063
1666	0.1018084414
1667	0.101783148
1668	0.1017118552
1669	0.1016892808
1670	0.1016802135
1671	0.1016573127
1672	0.1016221025
1673	0.1015955015
1674	0.1015684721
1675	0.1015176974
1676	0.1014747735
1677	0.1014328004
1678	0.1014084054
1679	0.1013825042
1680	0.101363744
1681	0.101341875
1682	0.1012970812
1683	0.1012308151
1684	0.1011965235
1685	0.1011612104
1686	0.1010779099
1687	0.1010304329
1688	0.100989016
1689	0.1009659042
1690	0.100938147
1691	0.100908698
1692	0.1008572836
1693	0.1008541178
1694	0.1008167785
1695	0.1007259169
1696	0.1006919929
1697	0.1006553475
1698	0.1006212115
1699	0.1005647783
1700	0.1004884858
1701	0.1004272059
1702	0.1003844038
1703	0.1003550905
1704	0.1003070563
1705	0.1002648874
1706	0.1002232376
1707	0.1002063963
1708	0.1001744284
1709	0.1000948825
1710	0.100074984
1711	0.1000665244
1712	0.1000063482
1713	0.09994836052
1714	0.09991516662
1715	0.09989829658
1716	0.09985236599
1717	0.09978017196
1718	0.09975543285
1719	0.09972681911
1720	0.09967795639
1721	0.09961475942
1722	0.09958201509
1723	0.09955229969
1724	0.09952979665
1725	0.09948841709
1726	0.09944774241
1727	0.09940850392
1728	0.09935219626
1729	0.0993151844
1730	0.09927400477
1731	0.09923313572
1732	0.0992178047
1733	0.09918790845
1734	0.09916756689
1735	0.09915008077
1736	0.09912581307
1737	0.09911247915
1738	0.099098777
1739	0.09908376065
1740	0.09906354341
1741	0.09902489611
1742	0.09896927449
1743	0.09894127386
1744	0.09892204981
1745	0.09889640747
1746	0.09887982183
1747	0.09882552981
1748	0.09879576388
1749	0.09875531391
1750	0.09871598406
1751	0.09870390172
1752	0.0986867756
1753	0.0986600588
1754	0.09863170249
1755	0.09859491661
1756	0.09854943868
1757	0.09850831884
1758	0.0984871947
1759	0.09844445127
1760	0.09838250489
1761	0.09832737517
1762	0.09830559124
1763	0.09824211069
1764	0.09817876044
1765	0.09816175104
1766	0.09815007272
1767	0.09811418745
1768	0.09809855713
1769	0.09807509813
1770	0.09804111576
1771	0.09801863962
1772	0.0979857915
1773	0.09796871213
1774	0.09793489983
1775	0.09789956033
1776	0.09787380802
1777	0.0978453949
1778	0.09776883306
1779	0.09774206467
1780	0.09771885258
1781	0.09768757009
1782	0.0976750235
1783	0.09765813706
1784	0.09764037626
1785	0.09755577793
1786	0.09747824451
1787	0.09746457998
1788	0.09743088015
1789	0.09742514258
1790	0.09741448695
1791	0.09740457124
1792	0.09733734564
1793	0.09730968227
1794	0.09726471874
1795	0.09722813064
1796	0.09717983875
1797	0.09716823793
1798	0.09711739491
1799	0.09709179866
1800	0.09704369866
1801	0.09701055671
1802	0.09698326424
1803	0.09696070007
1804	0.09690290685
1805	0.09685871867
1806	0.09682644477
1807	0.09673049935
1808	0.09668077867
1809	0.09665019593
1810	0.09663460945
1811	0.09657990726
1812	0.09656413697
1813	0.0965455728
1814	0.09650634592
1815	0.09645929208
1816	0.09642380036
1817	0.09638576563
1818	0.09635313487
1819	0.0963100964
1820	0.09628567739
1821	0.09622698787
1822	0.09618236847
1823	0.09616488821
1824	0.09610059273
1825	0.09607679997
1826	0.0960520224
1827	0.09604207054
1828	0.09601180633
1829	0.09600011141
1830	0.09595906592
1831	0.09593088499
1832	0.09590558855
1833	0.09587585792
1834	0.09584194175
1835	0.09581289492
1836	0.09579422873
1837	0.09577655182
1838	0.09572075248
1839	0.09568300521
1840	0.09566381329
1841	0.09564843074
1842	0.09559548351
1843	0.0955399124
1844	0.09551752658
1845	0.09549140204
1846	0.09547537985
1847	0.0954302222
1848	0.09540148095
1849	0.09537340233
1850	0.09533087967
1851	0.09529853346
1852	0.09526543824
1853	0.09524355717
1854	0.09520001155
1855	0.09515076784
1856	0.09508704192
1857	0.09505420722
1858	0.09503598771
1859	0.09500951031
1860	0.09498249401
1861	0.09494415386
1862	0.09491144087
1863	0.09487008067
1864	0.09486302472
1865	0.09480793844
1866	0.09475490119
1867	0.09472568397
1868	0.09470624616
1869	0.09467479432
1870	0.09462420382
1871	0.09459237688
1872	0.0945709466
1873	0.09450922844
1874	0.09449075149
1875	0.09440680685
1876	0.09438375502
1877	0.09433394949
1878	0.09431512863
1879	0.09424861025
1880	0.09419969751
1881	0.09415613055
1882	0.09411885741
1883	0.09409560702
1884	0.09405472726
1885	0.09401335764
1886	0.09397551911
1887	0.09396011433
1888	0.09388300882
1889	0.09386800117
1890	0.09384732983
1891	0.09381635484
1892	0.0937661035
1893	0.09372428631
1894	0.09365063643
1895	0.09362705796
1896	0.09360330848
1897	0.09357659872
1898	0.09355643593
1899	0.09351875074
1900	0.09347206197
1901	0.09345261585
1902	0.09343321495
1903	0.09341594541
1904	0.09338946862
1905	0.09335285019
1906	0.09331034353
1907	0.09325855181
1908	0.09319579796
1909	0.09314635046
1910	0.09313227712
1911	0.09307888483
1912	0.09304216115
1913	0.09302560422
1914	0.09300416743
1915	0.09299091018
1916	0.09296408516
1917	0.09294275971
1918	0.09291493688
1919	0.09286701698
1920	0.09284549157
1921	0.09282834952
1922	0.09280068885
1923	0.09275752488
1924	0.09274460855
1925	0.09272240837
1926	0.0926651097
1927	0.0926452683
1928	0.0926269685
1929	0.09261015928
1930	0.09258070909
1931	0.09251151702
1932	0.09248210966
1933	0.09247311537
1934	0.09240485793
1935	0.09235404579
1936	0.09232265242
1937	0.09230800354
1938	0.09226348326
1939	0.09221675624
1940	0.09217819809
1941	0.09214317247
1942	0.09208943768
1943	0.0920533047
1944	0.09200225947
1945	0.09197922041
1946	0.09193275474
1947	0.09191905222
1948	0.09186882131
1949	0.09184659686
1950	0.09183131295
1951	0.09181402524
1952	0.09179324385
1953	0.09174507294
1954	0.09171637478
1955	0.09169476379
1956	0.09167133669
1957	0.09165284061
1958	0.0916235789
1959	0.09159123731
1960	0.09156604767
1961	0.09152887575
1962	0.0914981376
1963	0.09145519773
1964	0.09141430569
1965	0.09137560885
1966	0.09136369011
1967	0.09131358178
1968	0.09129803847
1969	0.09127942585
1970	0.09124929717
1971	0.09122561802
1972	0.09119553142
1973	0.09118035796
1974	0.09116851103
1975	0.09111892604
1976	0.09107996472
1977	0.09102751787
1978	0.09098282079
1979	0.09097144023
1980	0.09094464328
1981	0.09091489239
1982	0.09088922254
1983	0.09085612749
1984	0.09082122638
1985	0.09076987149
1986	0.09072704888
1987	0.09070917242
1988	0.09068184356
1989	0.09066217079
1990	0.09063150726
1991	0.09057675866
1992	0.09056417864
1993	0.09053518181
1994	0.090525794
1995	0.09049566048
1996	0.09047940865
1997	0.09043139201
1998	0.09041962147
1999	0.0904090773
